test_id,profile,embedding_model,embeddings_table,question,latency_ms,keyword_recall,source_document_hit,matched_keywords,matched_source_documents,answer,reference_answer
SJ-RET-002,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,"꿈의 창조, 그 시작을 향해——UGC 콘텐츠 개발자 노트 문서는 어떤 내용을 다루나요?",1144.86,1.0,True,"[""UGC"", ""개발자 노트"", ""콘텐츠""]","[""NVC-GDE-104""]",,"이 문서는 UGC 콘텐츠 개발자 노트로, 대규모 콘텐츠 개발 진행 상황과 컨셉 일부를 공유하는 안내입니다. 답변은 개발자 노트 문서의 내용에 근거해야 합니다."
SJ-RET-003,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,느긋한 휴양촌 리뷰 칼럼! 평점부터 체크해서 후회 없는 휴가를! 문서의 안내 내용을 요약해 주세요.,1048.97,1.0,True,"[""느긋한 휴양촌"", ""리뷰"", ""히든 임무""]","[""NVC-GDE-105""]",,이 문서는 느긋한 휴양촌 리뷰 칼럼과 히든 임무 리뷰를 소개하는 안내입니다. 스포일러와 집계 기준일에 대한 주의도 함께 안내합니다.
SJ-RET-004,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,"바람이 멈추고, 전설이… 침몰하는 곳 문서에서 설명하는 지역은 어떤 곳인가요?",1048.81,1.0,True,"[""테노치즈톡"", ""잿더미 바다"", ""심연""]","[""NVC-GDE-112""]",,"이 문서는 테노치즈톡 서부의 광활한 지역과 잿더미 바다, 심연의 침공이 남긴 슬픔의 땅에 대해 설명합니다."
SJ-RET-005,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,상시 전투 콘텐츠 「지맥 제압전」 오픈! 플레이에 도움이 되는 팁을 확인해 보세요! 문서의 핵심을 알려주세요.,1299.3,1.0,True,"[""지맥 제압전"", ""상시 전투"", ""보상"", ""팁""]","[""NVC-GDE-126""]",,"이 문서는 상시 전투 콘텐츠 지맥 제압전의 기본 규칙, 획득 가능한 보상, 이벤트 기간, 플레이 팁을 안내합니다."
SJ-RET-006,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,5.7 버전 출시 카운트다운——스커크와 관련된 문제를 몇 개나 맞힐 수 있는지 확인해 보세요! 문서는 무엇을 안내하나요?,1191.12,1.0,True,"[""5.7"", ""스커크"", ""퀴즈"", ""카운트다운""]","[""NVC-GDE-132""]",,이 문서는 5.7 버전 출시 카운트다운과 스커크 관련 정보를 바탕으로 한 퀴즈 챌린지를 안내합니다.
SJ-RET-007,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,벚꽃이 가져와 준 축복——묶음 기원 「하늘을 가르는 뇌명」 오픈 임박! 문서의 내용을 알려주세요.,1426.94,1.0,True,"[""묶음 기원"", ""하늘을 가르는 뇌명"", ""무기"", ""캐릭터""]","[""NVC-GDE-137""]",,"이 문서는 묶음 기원 「하늘을 가르는 뇌명」 오픈이 임박했음을 알리고, 이벤트 기간에 묶음 기원으로 무기와 캐릭터를 획득해 파티를 강화할 수 있음을 안내합니다."
SJ-RET-008,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「조화의 왈츠」 이벤트 안내 문서는 어떤 이벤트를 설명하나요?,1188.62,1.0,True,"[""조화의 왈츠"", ""이벤트"", ""안내""]","[""NVC-GDE-142""]",,이 문서는 「조화의 왈츠」 이벤트에 대한 안내입니다. 답변은 해당 이벤트 안내 문서에서 확인되는 참여 내용과 핵심 정보를 요약해야 합니다.
SJ-RET-009,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「영광의 꽃 대격전」 콘텐츠 안내 문서의 핵심 내용을 요약해 주세요.,1197.0,1.0,True,"[""영광의 꽃 대격전"", ""콘텐츠"", ""안내""]","[""NVC-GDE-153""]",,이 문서는 「영광의 꽃 대격전」 콘텐츠를 안내합니다. 답변은 문서 본문에서 확인되는 콘텐츠 개요와 참여 안내를 중심으로 요약해야 합니다.
SJ-RET-010,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,5.5 버전 출시 카운트다운——몇 문제나 맞힐 수 있는지 확인해 보세요! 문서는 어떤 내용을 담고 있나요?,1259.2,1.0,True,"[""5.5"", ""카운트다운"", ""문제"", ""퀴즈""]","[""NVC-GDE-156""]",,이 문서는 5.5 버전 출시 카운트다운과 관련 퀴즈 또는 문제 풀이 콘텐츠를 안내하는 문서입니다.
SJ-RET-011,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,5.5 버전 출시 카운트다운——과수원 토크: 화산 안으로 들어간다고? 대체 어떻게?! 문서의 핵심은 무엇인가요?,1155.5,1.0,True,"[""5.5"", ""과수원 토크"", ""화산"", ""카운트다운""]","[""NVC-GDE-157""]",,이 문서는 5.5 버전 출시 카운트다운 중 과수원 토크와 화산 관련 내용을 다루는 안내입니다. 답변은 해당 문서의 본문 근거를 요약해야 합니다.
SJ-RET-012,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「불굴의 용암」·얀사 문서에서 얀사는 어떻게 소개되나요?,983.19,1.0,True,"[""불굴의 용암"", ""얀사"", ""캐릭터""]","[""NVC-GDE-158""]",,이 문서는 「불굴의 용암」 얀사를 소개합니다. 답변은 얀사 소개 문서의 본문에서 확인되는 캐릭터 소개 내용만 요약해야 합니다.
SJ-RET-013,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「부드러운 괴력」·바레사 문서에서 바레사는 어떤 캐릭터로 소개되나요?,1250.89,1.0,True,"[""부드러운 괴력"", ""바레사"", ""캐릭터""]","[""NVC-GDE-161""]",,이 문서는 「부드러운 괴력」 바레사를 소개합니다. 답변은 바레사 소개 문서의 본문에서 확인되는 특징과 소개 내용을 요약해야 합니다.
SJ-RET-014,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,신성한 산 「톨란 대화산」——현세의 재앙과 고대의 수수께끼 문서는 무엇을 설명하나요?,1329.84,1.0,True,"[""톨란 대화산"", ""현세의 재앙"", ""고대의 수수께끼""]","[""NVC-GDE-162""]",,"이 문서는 신성한 산 「톨란 대화산」과 현세의 재앙, 고대의 수수께끼를 설명하는 가이드입니다. 답변은 문서의 지역/설정 설명을 요약해야 합니다."
SJ-RET-015,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,"「비옥한 터전」 관광단, 출발! 문서의 안내 내용을 요약해 주세요.",920.34,1.0,True,"[""비옥한 터전"", ""관광단"", ""출발""]","[""NVC-GDE-163""]",,이 문서는 「비옥한 터전」 관광단과 관련된 안내입니다. 답변은 해당 문서에서 확인되는 관광단 출발과 이벤트/콘텐츠 핵심만 요약해야 합니다.
SJ-RET-016,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「미카와 꿈놀이 축제」 이벤트 안내 문서는 어떤 이벤트를 안내하나요?,855.01,1.0,True,"[""미카와 꿈놀이 축제"", ""이벤트"", ""안내""]","[""NVC-GDE-170""]",,이 문서는 「미카와 꿈놀이 축제」 이벤트 안내입니다. 답변은 문서 본문에서 확인되는 이벤트 개요와 참여 안내를 요약해야 합니다.
SJ-RET-017,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,티바트 대륙을 거닐다 보면 오랜 친구와 만날 수 있을지도…!? 문서의 핵심 내용을 알려주세요.,775.28,1.0,True,"[""티바트 대륙"", ""오랜 친구"", ""만날 수""]","[""NVC-GDE-173""]",,이 문서는 티바트 대륙에서 오랜 친구와 만날 수 있다는 내용을 다루는 안내입니다. 답변은 문서의 핵심 소개와 이벤트/콘텐츠 단서를 요약해야 합니다.
SJ-RET-018,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「수옥의 기묘한 곤충 싸움」 콘텐츠 Tips 문서는 어떤 팁을 제공하나요?,888.63,1.0,True,"[""수옥의 기묘한 곤충 싸움"", ""콘텐츠"", ""Tips""]","[""NVC-GDE-181""]",,이 문서는 「수옥의 기묘한 곤충 싸움」 콘텐츠 Tips입니다. 답변은 문서 본문에서 확인되는 콘텐츠 진행 팁과 핵심 안내를 요약해야 합니다.
SJ-RET-019,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「흰별을 품은 흑요석」·시틀라리 문서에서 시틀라리는 어떻게 소개되나요?,1342.22,1.0,True,"[""흰별을 품은 흑요석"", ""시틀라리"", ""캐릭터""]","[""NVC-GDE-188""]",,이 문서는 「흰별을 품은 흑요석」 시틀라리를 소개합니다. 답변은 시틀라리 소개 문서에서 확인되는 캐릭터 특징을 요약해야 합니다.
SJ-RET-020,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「느비예트」 캐릭터 심층 탐구 문서의 핵심 내용을 요약해 주세요.,1155.22,1.0,True,"[""느비예트"", ""캐릭터"", ""심층 탐구""]","[""NVC-GDE-189""]",,이 문서는 느비예트 캐릭터 심층 탐구입니다. 답변은 문서 본문에서 확인되는 느비예트의 특징과 심층 탐구 내용을 요약해야 합니다.
SJ-RET-021,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,"모험 가이드 | 신비와 전설이 함께하는 부족, 「연기 주인」을 찾아서… 문서는 무엇을 안내하나요?",1053.36,1.0,True,"[""연기 주인"", ""모험 가이드"", ""성화 경기장"", ""부족""]","[""NVC-GDE-203""]",,이 문서는 신비로운 부족 「연기 주인」을 찾아가는 모험 가이드입니다. 성화 경기장 서쪽으로 가다가 높은 벽을 지나면 연기 주인을 찾을 수 있다고 안내합니다.
SJ-RET-022,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「호두」 캐릭터 심층 탐구 문서의 핵심 내용을 알려주세요.,913.36,1.0,True,"[""호두"", ""캐릭터"", ""심층 탐구""]","[""NVC-GDE-204""]",,이 문서는 호두 캐릭터 심층 탐구입니다. 답변은 문서 본문에서 확인되는 호두와 관련된 소개 및 공략 안내를 요약해야 합니다.
SJ-RET-023,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「회고의 불 사냥꾼」 - 키니치 문서에서 키니치는 어떻게 소개되나요?,980.26,1.0,True,"[""회고의 불 사냥꾼"", ""키니치"", ""캐릭터""]","[""NVC-GDE-217""]",,이 문서는 「회고의 불 사냥꾼」 키니치를 소개합니다. 답변은 키니치 소개 문서에서 확인되는 캐릭터 특징과 역할을 요약해야 합니다.
SJ-RET-024,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「나타」 가이드——풍물과 도전 문서의 핵심 내용을 요약해 주세요.,892.07,1.0,True,"[""나타"", ""가이드"", ""풍물"", ""도전""]","[""NVC-GDE-227""]",,이 문서는 신규 지역 「나타」의 풍경과 마주칠 수 있는 도전에 대해 소개하는 가이드입니다.
SJ-RET-025,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,바람이 전하는 초대——「아침 바람의 시」 기원 문서는 무엇을 안내하나요?,1004.94,1.0,True,"[""아침 바람의 시"", ""묶음 기원"", ""무기"", ""캐릭터""]","[""NVC-GDE-23""]",,"이 문서는 묶음 기원 「아침 바람의 시」 오픈이 임박했음을 알리고, 이벤트 기간에 묶음 기원을 통해 무기와 캐릭터를 획득해 파티를 강화할 수 있음을 안내합니다."
SJ-RET-026,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,캐릭터 스킬 쇼케이스——「천 갈래 향기의 자취」·에밀리 문서의 핵심을 알려주세요.,964.19,1.0,True,"[""에밀리"", ""천 갈래 향기의 자취"", ""스킬 쇼케이스""]","[""NVC-GDE-232""]",,이 문서는 에밀리의 캐릭터 스킬 쇼케이스입니다. 답변은 문서에서 확인되는 에밀리와 스킬 쇼케이스 관련 핵심을 요약해야 합니다.
SJ-RET-027,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,캐릭터 소개 - 카치나 ‧ 순수한 금빛 원석 문서에서 카치나는 어떻게 소개되나요?,1300.6,1.0,True,"[""카치나"", ""순수한 금빛 원석"", ""캐릭터 소개""]","[""NVC-GDE-236""]",,이 문서는 카치나를 「순수한 금빛 원석」으로 소개합니다. 답변은 카치나 소개 문서에서 확인되는 캐릭터 특징과 소개 내용을 요약해야 합니다.
SJ-RET-028,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,캐릭터 소개 - 말라니 ‧ 첨벙첨벙 파도잡이 문서에서 말라니는 어떻게 소개되나요?,724.82,1.0,True,"[""말라니"", ""첨벙첨벙 파도잡이"", ""캐릭터 소개""]","[""NVC-GDE-238""]",,이 문서는 말라니를 「첨벙첨벙 파도잡이」로 소개합니다. 답변은 말라니 소개 문서에서 확인되는 캐릭터 특징과 소개 내용을 요약해야 합니다.
SJ-RET-029,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,「그림 속 궤적」 고난이도 상시 도전 콘텐츠 안내 문서의 핵심 내용을 알려주세요.,1008.23,1.0,True,"[""그림 속 궤적"", ""고난이도"", ""상시 도전""]","[""NVC-GDE-240""]",,이 문서는 「그림 속 궤적」 고난이도 상시 도전 콘텐츠 안내입니다. 답변은 문서에서 확인되는 콘텐츠 개요와 도전 관련 안내를 요약해야 합니다.
SJ-RET-030,large3072,text-embedding-3-large,test_documents_embeddings_large_3072,수호자의 일기 Day3 「블록 광산」——4.8 버전 기간 한정 지역 「시뮬랑카」 소개 문서는 무엇을 설명하나요?,1093.17,1.0,True,"[""수호자의 일기"", ""블록 광산"", ""시뮬랑카"", ""4.8""]","[""NVC-GDE-241""]",,"이 문서는 4.8 버전 기간 한정 지역 「시뮬랑카」의 수호자의 일기 Day3, 「블록 광산」을 소개합니다. 답변은 문서에서 확인되는 지역 소개 핵심을 요약해야 합니다."
