test_id,profile,embedding_model,embeddings_table,question,latency_ms,keyword_recall,source_document_hit,matched_keywords,matched_source_documents,answer,reference_answer
SJ-RET-008,large,text-embedding-3-large,test_documents_embeddings_large,「조화의 왈츠」 이벤트 안내 문서는 어떤 이벤트를 설명하나요?,1013.32,1.0,True,"[""조화의 왈츠"", ""이벤트"", ""안내""]","[""NVC-GDE-142""]","「조화의 왈츠」 이벤트는 곧 오픈될 예정이며, 「슈벨마 시네마 파크」를 성공으로 이끄는 경영 이벤트입니다.",이 문서는 「조화의 왈츠」 이벤트에 대한 안내입니다. 답변은 해당 이벤트 안내 문서에서 확인되는 참여 내용과 핵심 정보를 요약해야 합니다.
SJ-RET-009,large,text-embedding-3-large,test_documents_embeddings_large,「영광의 꽃 대격전」 콘텐츠 안내 문서의 핵심 내용을 요약해 주세요.,970.18,1.0,True,"[""영광의 꽃 대격전"", ""콘텐츠"", ""안내""]","[""NVC-GDE-153""]",「영광의 꽃 대격전」 콘텐츠 안내 문서에서는 곧 시작될 예정인 「영광의 꽃 대격전」 이벤트에 대한 내용을 다루고 있습니다. 구체적인 콘텐츠 내용은 확인되지 않았습니다. 확인이 어렵다고 안내한다.,이 문서는 「영광의 꽃 대격전」 콘텐츠를 안내합니다. 답변은 문서 본문에서 확인되는 콘텐츠 개요와 참여 안내를 중심으로 요약해야 합니다.
SJ-RET-010,large,text-embedding-3-large,test_documents_embeddings_large,5.5 버전 출시 카운트다운——몇 문제나 맞힐 수 있는지 확인해 보세요! 문서는 어떤 내용을 담고 있나요?,1250.4,1.0,True,"[""5.5"", ""카운트다운"", ""문제"", ""퀴즈""]","[""NVC-GDE-156""]","5.5 버전 출시 카운트다운 문서는 새로운 캐릭터 바레사와 그녀의 부족에 관한 퀴즈 챌린지를 소개하고 있습니다. 신규 버전 출시 하루 전, 사용자가 몇 문제나 맞힐 수 있는지 도전해 볼 수 있는 내용입니다.",이 문서는 5.5 버전 출시 카운트다운과 관련 퀴즈 또는 문제 풀이 콘텐츠를 안내하는 문서입니다.
SJ-RET-011,large,text-embedding-3-large,test_documents_embeddings_large,5.5 버전 출시 카운트다운——과수원 토크: 화산 안으로 들어간다고? 대체 어떻게?! 문서의 핵심은 무엇인가요?,1001.87,1.0,True,"[""5.5"", ""과수원 토크"", ""화산"", ""카운트다운""]","[""NVC-GDE-157""]","5.5 버전 출시 카운트다운——과수원 토크: 화산 안으로 들어간다고? 대체 어떻게?! 문서는 신규 버전 업데이트가 이틀 뒤에 예정되어 있으며, 전설로 전해지는 신성한 산 안의 비밀을 탐험하기 위해 산으로 들어가는 방법을 알아보는 내용입니다.",이 문서는 5.5 버전 출시 카운트다운 중 과수원 토크와 화산 관련 내용을 다루는 안내입니다. 답변은 해당 문서의 본문 근거를 요약해야 합니다.
SJ-RET-012,large,text-embedding-3-large,test_documents_embeddings_large,「불굴의 용암」·얀사 문서에서 얀사는 어떻게 소개되나요?,854.51,1.0,True,"[""불굴의 용암"", ""얀사"", ""캐릭터""]","[""NVC-GDE-158""]","얀사는 나타에서 가장 뛰어난 헬스 코치로 소개되며, 비옥한 터전 헬스장의 대표 코치이자 영양사로 명성이 자자합니다. 그녀는 각자의 상황에 맞춰 맞춤형 지도를 제공하며, 외모와 달리 뛰어난 체력과 훈련 능력을 갖추고 있습니다. 방문객들이 그녀의 능력을 의심할 때, 얀사는 시합을 제안하여 자신의 실력을 증명합니다.",이 문서는 「불굴의 용암」 얀사를 소개합니다. 답변은 얀사 소개 문서의 본문에서 확인되는 캐릭터 소개 내용만 요약해야 합니다.
SJ-RET-013,large,text-embedding-3-large,test_documents_embeddings_large,「부드러운 괴력」·바레사 문서에서 바레사는 어떤 캐릭터로 소개되나요?,942.78,1.0,True,"[""부드러운 괴력"", ""바레사"", ""캐릭터""]","[""NVC-GDE-161""]","바레사는 ""부드러운 괴력""이라는 호칭을 가진 캐릭터로, ""비옥한 터전""의 중견 전사이자 과수원 주인으로 소개됩니다. 그녀는 유유자적한 스타일로 유명하며, 현지의 유명 먹거리를 찾아다니거나 야영하기 좋은 자리를 물색하는 것을 즐깁니다. 그러나 전투 시에는 과격한 돌진으로 강력한 힘을 발휘합니다. 바레사는 번개의 신의 눈을 가지고 있으며, ""레슬링가면자리""라는 운명의 자리를 가지고 있습니다. 그녀의 과수원은 ""비옥한 터전""의 상징 중 하나로, 신선한 채소와 달콤한 과일로 유명합니다.",이 문서는 「부드러운 괴력」 바레사를 소개합니다. 답변은 바레사 소개 문서의 본문에서 확인되는 특징과 소개 내용을 요약해야 합니다.
SJ-RET-014,large,text-embedding-3-large,test_documents_embeddings_large,신성한 산 「톨란 대화산」——현세의 재앙과 고대의 수수께끼 문서는 무엇을 설명하나요?,898.5,1.0,True,"[""톨란 대화산"", ""현세의 재앙"", ""고대의 수수께끼""]","[""NVC-GDE-162""]",신성한 산 「톨란 대화산」——현세의 재앙과 고대의 수수께끼 문서는 신성한 산 「톨란 대화산」의 숨겨진 비밀을 설명합니다. 이 산은 한때 모든 불꽃의 근원이자 모든 빛이 비롯된 곳으로 알려져 있습니다.,"이 문서는 신성한 산 「톨란 대화산」과 현세의 재앙, 고대의 수수께끼를 설명하는 가이드입니다. 답변은 문서의 지역/설정 설명을 요약해야 합니다."
SJ-RET-015,large,text-embedding-3-large,test_documents_embeddings_large,"「비옥한 터전」 관광단, 출발! 문서의 안내 내용을 요약해 주세요.",923.65,1.0,True,"[""비옥한 터전"", ""관광단"", ""출발""]","[""NVC-GDE-163""]","「비옥한 터전」 관광단, 출발! 문서는 화산 기슭에 위치한 부족인 「비옥한 터전」을 소개하며, 관광단이 임시 가이드를 따라 풍요롭고 비옥한 들판을 둘러보며 이곳의 정취와 풍습을 느끼는 내용을 담고 있습니다.",이 문서는 「비옥한 터전」 관광단과 관련된 안내입니다. 답변은 해당 문서에서 확인되는 관광단 출발과 이벤트/콘텐츠 핵심만 요약해야 합니다.
SJ-RET-016,large,text-embedding-3-large,test_documents_embeddings_large,「미카와 꿈놀이 축제」 이벤트 안내 문서는 어떤 이벤트를 안내하나요?,1122.45,1.0,True,"[""미카와 꿈놀이 축제"", ""이벤트"", ""안내""]","[""NVC-GDE-170""]",「미카와 꿈놀이 축제」 이벤트는 야에 미코가 보낸 편지를 통해 이나즈마의 천수각으로 가서 축제와 관련된 중요한 이야기를 나누는 내용입니다. 구체적인 이벤트 내용이나 보상에 대한 정보는 제공되지 않았습니다.,이 문서는 「미카와 꿈놀이 축제」 이벤트 안내입니다. 답변은 문서 본문에서 확인되는 이벤트 개요와 참여 안내를 요약해야 합니다.
SJ-RET-017,large,text-embedding-3-large,test_documents_embeddings_large,티바트 대륙을 거닐다 보면 오랜 친구와 만날 수 있을지도…!? 문서의 핵심 내용을 알려주세요.,922.37,1.0,True,"[""티바트 대륙"", ""오랜 친구"", ""만날 수""]","[""NVC-GDE-173""]",「여행 일화·시의 장」 이벤트는 5.4 업데이트 후 오픈될 예정입니다. 티바트 대륙을 탐사하면서 주변을 잘 둘러보면 오랜 친구들과 만날 수 있을지도 모릅니다.,이 문서는 티바트 대륙에서 오랜 친구와 만날 수 있다는 내용을 다루는 안내입니다. 답변은 문서의 핵심 소개와 이벤트/콘텐츠 단서를 요약해야 합니다.
SJ-RET-018,large,text-embedding-3-large,test_documents_embeddings_large,「수옥의 기묘한 곤충 싸움」 콘텐츠 Tips 문서는 어떤 팁을 제공하나요?,1073.4,1.0,True,"[""수옥의 기묘한 곤충 싸움"", ""콘텐츠"", ""Tips""]","[""NVC-GDE-181""]",「수옥의 기묘한 곤충 싸움」 콘텐츠 Tips 문서에서는 오장산에서 귀신풍뎅이 형태의 원예 기관인 「화우엽월 신기」를 조종하여 이상한 상대와 겨루는 방법을 배우는 팁을 제공합니다.,이 문서는 「수옥의 기묘한 곤충 싸움」 콘텐츠 Tips입니다. 답변은 문서 본문에서 확인되는 콘텐츠 진행 팁과 핵심 안내를 요약해야 합니다.
SJ-RET-019,large,text-embedding-3-large,test_documents_embeddings_large,「흰별을 품은 흑요석」·시틀라리 문서에서 시틀라리는 어떻게 소개되나요?,739.77,1.0,True,"[""흰별을 품은 흑요석"", ""시틀라리"", ""캐릭터""]","[""NVC-GDE-188""]","시틀라리는 ""흰별을 품은 흑요석""이라는 호칭을 가진 캐릭터로, 믹틀란의 별 관측자입니다. 그녀는 200년 동안 집 밖으로 나오는 것을 거부하며, 무시무시한 소문으로 인해 ""흑요석 할머니""라는 별명을 얻었습니다. 그러나 실제로는 술병과 라이트 노벨이 가득한 집에서 지내며, 자신을 집순이가 아니라고 항변합니다. 그녀의 신의 눈은 얼음이며, 운명의 자리는 흑요석거울자리입니다.",이 문서는 「흰별을 품은 흑요석」 시틀라리를 소개합니다. 답변은 시틀라리 소개 문서에서 확인되는 캐릭터 특징을 요약해야 합니다.
SJ-RET-020,large,text-embedding-3-large,test_documents_embeddings_large,「느비예트」 캐릭터 심층 탐구 문서의 핵심 내용을 요약해 주세요.,879.68,1.0,True,"[""느비예트"", ""캐릭터"", ""심층 탐구""]","[""NVC-GDE-189""]",「느비예트」 캐릭터 심층 탐구 문서는 최고 심판관 느비예트에 대한 심층적인 탐구를 진행하는 내용을 담고 있습니다. 문서는 느비예트의 진정한 모습을 파헤치는 것을 목표로 하고 있습니다.,이 문서는 느비예트 캐릭터 심층 탐구입니다. 답변은 문서 본문에서 확인되는 느비예트의 특징과 심층 탐구 내용을 요약해야 합니다.
SJ-RET-021,large,text-embedding-3-large,test_documents_embeddings_large,"모험 가이드 | 신비와 전설이 함께하는 부족, 「연기 주인」을 찾아서… 문서는 무엇을 안내하나요?",1123.27,1.0,True,"[""연기 주인"", ""모험 가이드"", ""성화 경기장"", ""부족""]","[""NVC-GDE-203""]","모험 가이드 | 신비와 전설이 함께하는 부족, 「연기 주인」을 찾아서… 문서는 성화 경기장에서 서쪽으로 가다가 높은 벽을 지나면 만날 수 있는 신비로운 부족 「연기 주인」에 대해 안내합니다. 이 문서를 통해 「연기 주인」의 베일을 벗기는 모험을 할 수 있습니다.",이 문서는 신비로운 부족 「연기 주인」을 찾아가는 모험 가이드입니다. 성화 경기장 서쪽으로 가다가 높은 벽을 지나면 연기 주인을 찾을 수 있다고 안내합니다.
SJ-RET-022,large,text-embedding-3-large,test_documents_embeddings_large,「호두」 캐릭터 심층 탐구 문서의 핵심 내용을 알려주세요.,756.16,1.0,True,"[""호두"", ""캐릭터"", ""심층 탐구""]","[""NVC-GDE-204""]","「호두」 캐릭터 심층 탐구 문서에서는 ""매화가 만개할 때"" 기원이 곧 오픈될 예정이며, 호두와 함께한 멋진 순간을 돌아보는 내용이 포함되어 있습니다.",이 문서는 호두 캐릭터 심층 탐구입니다. 답변은 문서 본문에서 확인되는 호두와 관련된 소개 및 공략 안내를 요약해야 합니다.
SJ-RET-023,large,text-embedding-3-large,test_documents_embeddings_large,「회고의 불 사냥꾼」 - 키니치 문서에서 키니치는 어떻게 소개되나요?,857.29,1.0,True,"[""회고의 불 사냥꾼"", ""키니치"", ""캐릭터""]","[""NVC-GDE-217""]","키니치는 「나무살이」 부족의 일원으로, 위칠틀란의 용 사냥꾼입니다. 그는 다양한 의뢰를 수행하며, 적절한 가격을 제시하면 도움을 받을 수 있습니다. 키니치는 조사, 판단, 공격에 에너지를 분배하며, 목표를 정하면 절대 뒤돌아보지 않는 성격을 가지고 있습니다.",이 문서는 「회고의 불 사냥꾼」 키니치를 소개합니다. 답변은 키니치 소개 문서에서 확인되는 캐릭터 특징과 역할을 요약해야 합니다.
SJ-RET-024,large,text-embedding-3-large,test_documents_embeddings_large,「나타」 가이드——풍물과 도전 문서의 핵심 내용을 요약해 주세요.,885.81,1.0,True,"[""나타"", ""가이드"", ""풍물"", ""도전""]","[""NVC-GDE-227""]",신규 지역 「나타」는 8월 28일에 개방될 예정입니다. 이 가이드는 나타의 풍경과 도전에 대해 소개합니다. 확인이 어렵다고 안내한다.,이 문서는 신규 지역 「나타」의 풍경과 마주칠 수 있는 도전에 대해 소개하는 가이드입니다.
SJ-RET-025,large,text-embedding-3-large,test_documents_embeddings_large,바람이 전하는 초대——「아침 바람의 시」 기원 문서는 무엇을 안내하나요?,1284.02,1.0,True,"[""아침 바람의 시"", ""묶음 기원"", ""무기"", ""캐릭터""]","[""NVC-GDE-23""]","[1] 문서에 따르면, ""바람이 전하는 초대——「아침 바람의 시」 기원""은 묶음 기원을 통해 더 많은 무기와 캐릭터를 획득하여 파티를 강화할 수 있는 이벤트를 안내하고 있습니다.","이 문서는 묶음 기원 「아침 바람의 시」 오픈이 임박했음을 알리고, 이벤트 기간에 묶음 기원을 통해 무기와 캐릭터를 획득해 파티를 강화할 수 있음을 안내합니다."
SJ-RET-026,large,text-embedding-3-large,test_documents_embeddings_large,캐릭터 스킬 쇼케이스——「천 갈래 향기의 자취」·에밀리 문서의 핵심을 알려주세요.,856.19,1.0,True,"[""에밀리"", ""천 갈래 향기의 자취"", ""스킬 쇼케이스""]","[""NVC-GDE-232""]","캐릭터 스킬 쇼케이스——「천 갈래 향기의 자취」·에밀리 문서는 에밀리의 전투와 관련된 정보를 소개합니다. 에밀리는 폰타인의 유명 조향사로, 전투에서 그녀의 스킬과 관련된 내용을 다루고 있습니다.",이 문서는 에밀리의 캐릭터 스킬 쇼케이스입니다. 답변은 문서에서 확인되는 에밀리와 스킬 쇼케이스 관련 핵심을 요약해야 합니다.
SJ-RET-027,large,text-embedding-3-large,test_documents_embeddings_large,캐릭터 소개 - 카치나 ‧ 순수한 금빛 원석 문서에서 카치나는 어떻게 소개되나요?,1042.55,1.0,True,"[""카치나"", ""순수한 금빛 원석"", ""캐릭터 소개""]","[""NVC-GDE-236""]","카치나는 ""순수한 금빛 원석""이라는 호칭을 가진 나나치카얀의 젊은 용사로 소개됩니다. 그녀는 천진난만한 성격을 가지고 있으며, 산속에서 보석을 찾아내는 재주가 있습니다. 카치나는 시련을 통해 강해진 전사로, 어려움에도 불구하고 다시 일어서는 강인한 모습을 보여줍니다. ""우사비티""라는 이름을 가지고 있으며, 이는 그녀의 강인함을 상징합니다.",이 문서는 카치나를 「순수한 금빛 원석」으로 소개합니다. 답변은 카치나 소개 문서에서 확인되는 캐릭터 특징과 소개 내용을 요약해야 합니다.
SJ-RET-028,large,text-embedding-3-large,test_documents_embeddings_large,캐릭터 소개 - 말라니 ‧ 첨벙첨벙 파도잡이 문서에서 말라니는 어떻게 소개되나요?,1237.24,1.0,True,"[""말라니"", ""첨벙첨벙 파도잡이"", ""캐릭터 소개""]","[""NVC-GDE-238""]","말라니는 ""첨벙첨벙 파도잡이""라는 호칭을 가진 캐릭터로, 나타에서 유명한 가이드입니다. 그녀는 ""샘물 무리""의 차세대 구성원으로, 가이드로서의 명성을 나타 전역에 떨치고 있습니다. 말라니는 안전하고 빠른 지름길을 안내할 수 있으며, 길을 아는 것보다 운이 좋은 시기에 출발하는 것이 중요하다고 생각합니다. 그녀는 물의 신의 눈을 가지고 있으며, 운명의 자리는 파도물범자리입니다.",이 문서는 말라니를 「첨벙첨벙 파도잡이」로 소개합니다. 답변은 말라니 소개 문서에서 확인되는 캐릭터 특징과 소개 내용을 요약해야 합니다.
SJ-RET-029,large,text-embedding-3-large,test_documents_embeddings_large,「그림 속 궤적」 고난이도 상시 도전 콘텐츠 안내 문서의 핵심 내용을 알려주세요.,1266.56,1.0,True,"[""그림 속 궤적"", ""고난이도"", ""상시 도전""]","[""NVC-GDE-240""]","「그림 속 궤적」 고난이도 상시 도전 콘텐츠는 4.8 버전에 추가된 새로운 콘텐츠로, 캐릭터에 대한 깊은 이해와 화려한 컨트롤을 요구합니다. 도전 스테이지를 완료하면 영광의 증거를 보상으로 받을 수 있습니다.",이 문서는 「그림 속 궤적」 고난이도 상시 도전 콘텐츠 안내입니다. 답변은 문서에서 확인되는 콘텐츠 개요와 도전 관련 안내를 요약해야 합니다.
SJ-RET-030,large,text-embedding-3-large,test_documents_embeddings_large,수호자의 일기 Day3 「블록 광산」——4.8 버전 기간 한정 지역 「시뮬랑카」 소개 문서는 무엇을 설명하나요?,1133.4,1.0,True,"[""수호자의 일기"", ""블록 광산"", ""시뮬랑카"", ""4.8""]","[""NVC-GDE-241""]","수호자의 일기 Day3 「블록 광산」——4.8 버전 기간 한정 지역 「시뮬랑카」 소개 문서는 여정의 셋째 날에 도착한 「블록 광산」에 대해 설명합니다. 이곳은 활기가 넘치며 주민들의 애정과 믿음, 우정, 그리고 위기가 느껴지는 장소입니다. 스포일러 없이 즐기고 싶은 여행자에게는 읽지 않는 것을 추천합니다.","이 문서는 4.8 버전 기간 한정 지역 「시뮬랑카」의 수호자의 일기 Day3, 「블록 광산」을 소개합니다. 답변은 문서에서 확인되는 지역 소개 핵심을 요약해야 합니다."
