ticket_id,account_id,user_id,title,raw_query,source_type,source_type,responder_type,status,inquiry_created_at,session_id
"2599","1380","1280","환불 진행 상태 문의","[첫5성치치] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 06:46:00",
"2600","1381","1281","결제 후 아이템 미지급","[카나프카] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 07:03:00",
"2601","1382","1282","계정 정지 사유 확인 요청","[이눔쉬키] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 07:20:00",
"2602","1383","1283","캐릭터 데이터 복구 요청","[호령] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 07:37:00",
"2603","1384","1284","길드 가입 오류","[단풍이파리] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 07:54:00",
"2604","1385","1285","게임 접속 지연","[염산] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 08:11:00",
"2605","1385","1285","공지 내용 확인 요청","[염산] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 08:28:00",
"2606","1332","1232","쿠폰 등록 오류","[레리아크] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 08:45:00",
"2607","1332","1232","길드 가입 오류","[레리아크] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 09:02:00",
"2608","1386","1286","로그인 오류 문의","[라겐펜더] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 09:19:00",
"2609","1387","1287","이벤트 보상 미수령","[매실파이] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 09:36:00",
"2610","1287","1187","결제 후 아이템 미지급","[유라발닦개] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 09:53:00",
"2611","1388","1288","길드 가입 오류","[초코스틱] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 10:10:00",
"2612","1389","1289","게임 접속 지연","[투명눈꽃] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 10:27:00",
"2613","1386","1286","길드 가입 오류","[라겐펜더] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 10:44:00",
"2614","1390","1290","채팅 이용 제한 문의","[제발제발제발] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 11:01:00",
"2615","1391","1291","로그인 오류 문의","[해운대] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 11:18:00",
"2616","1392","1292","이벤트 보상 미수령","[Apt103] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 11:35:00",
"2617","1393","1293","쿠폰 등록 오류","[에이티식스] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 11:52:00",
"2618","1394","1294","닉네임 변경 문의","[멍 멍멍멍] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 12:09:00",
"2619","119","19","쿠폰 등록 오류","[종려 틀니 콜라피스] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 12:26:00",
"2620","1395","1295","환불 진행 상태 문의","[성유물계산하는사람] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 12:43:00",
"2621","1396","1296","결제 후 아이템 미지급","[모라 거지] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 13:00:00",
"2622","1397","1297","계정 정지 사유 확인 요청","[이원한까먹었어] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 13:17:00",
"2623","1398","1298","캐릭터 데이터 복구 요청","[CloudRoad] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 13:34:00",
"2624","1399","1299","길드 가입 오류","[Craker] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 13:51:00",
"2625","1400","1300","게임 접속 지연","[dg8824] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 14:08:00",
"2626","1401","1301","환불 진행 상태 문의","[포뇨맛 쿠키] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 14:25:00",
"2627","355","255","공지 내용 확인 요청","[브란] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 14:42:00",
"2628","1402","1302","로그인 오류 문의","[제미니] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 14:59:00",
"2629","1403","1303","이벤트 보상 미수령","[히엘] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 15:16:00",
"2630","1404","1304","쿠폰 등록 오류","[올리그] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 15:33:00",
"2631","1405","1305","닉네임 변경 문의","[Asus] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 15:50:00",
"2632","673","573","게임 접속 지연","[Tankred] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 16:07:00",
"2633","1406","1306","환불 진행 상태 문의","[사메01] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 16:24:00",
"2634","1407","1307","결제 후 아이템 미지급","[jangga5831] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 16:41:00",
"2635","1408","1308","계정 정지 사유 확인 요청","[메리소뭉] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 16:58:00",
"2636","1020","920","채팅 이용 제한 문의","[고양이단장] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 17:15:00",
"2637","1409","1309","쿠폰 등록 오류","[부산항] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 17:32:00",
"2638","1410","1310","닉네임 변경 문의","[사뭉뭉] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 17:49:00",
"2639","1411","1311","공지 내용 확인 요청","[Murisu0301] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 18:06:00",
"2640","1412","1312","채팅 이용 제한 문의","[유이온] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-30 18:23:00",
"2641","1402","1302","계정 정지 사유 확인 요청","[제미니] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 18:40:00",
"2642","1413","1313","계정 정지 사유 확인 요청","[라0l덴쇼군] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 18:57:00",
"2643","1414","1314","캐릭터 데이터 복구 요청","[난사람아님] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 19:14:00",
"2644","1415","1315","길드 가입 오류","[시리우스g] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 19:31:00",
"2645","1416","1316","게임 접속 지연","[Profile] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 19:48:00",
"2646","1417","1317","환불 진행 상태 문의","[대한적십자사] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 20:05:00",
"2647","1418","1318","결제 후 아이템 미지급","[야가여] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 20:22:00",
"2648","775","675","길드 가입 오류","[아니 내별명 어디갔어] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 20:39:00",
"2649","905","805","쿠폰 등록 오류","[AsiaSleep] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 20:56:00",
"2650","1419","1319","캐릭터 데이터 복구 요청","[BrightSmell] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 21:13:00",
"2651","1420","1320","길드 가입 오류","[뀨찌] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 21:30:00",
"2652","425","325","게임 접속 지연","[GenieCHOI] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 21:47:00",
"2653","673","573","쿠폰 등록 오류","[Tankred] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-30 22:04:00",
"2654","1421","1321","환불 진행 상태 문의","[한정식] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 22:21:00",
"2655","1422","1322","결제 후 아이템 미지급","[정형입니다] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 22:38:00",
"2656","1423","1323","계정 정지 사유 확인 요청","[KOHARU] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 22:55:00",
"2657","1424","1324","캐릭터 데이터 복구 요청","[앤케이] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 23:12:00",
"2658","1425","1325","길드 가입 오류","[헤스] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-30 23:29:00",
"2659","1426","1326","게임 접속 지연","[태평량] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-30 23:46:00",
"2660","1427","1327","환불 진행 상태 문의","[이호] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 00:03:00",
"2661","1428","1328","결제 후 아이템 미지급","[하늘은 만물을 움직여] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 00:20:00",
"2662","1355","1255","결제 후 아이템 미지급","[오구오구귀엽다] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 00:37:00",
"2663","1429","1329","이벤트 보상 미수령","[삶은뜨거운감자] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 00:54:00",
"2664","1430","1330","쿠폰 등록 오류","[KAZE] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 01:11:00",
"2665","1431","1331","닉네임 변경 문의","[Rookky] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 01:28:00",
"2666","1244","1144","로그인 오류 문의","[두다니] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 01:45:00",
"2667","1353","1253","이벤트 보상 미수령","[고고c] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 02:02:00",
"2668","1432","1332","채팅 이용 제한 문의","[버므시기] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 02:19:00",
"2669","1433","1333","로그인 오류 문의","[유담페페] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 02:36:00",
"2670","1434","1334","이벤트 보상 미수령","[서진이네] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 02:53:00",
"2671","1406","1306","결제 후 아이템 미지급","[사메01] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 03:10:00",
"2672","1411","1311","길드 가입 오류","[Murisu0301] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 03:27:00",
"2673","1435","1335","닉네임 변경 문의","[호엥2] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 03:44:00",
"2674","1436","1336","공지 내용 확인 요청","[불꽃길] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 04:01:00",
"2675","1437","1337","채팅 이용 제한 문의","[Orange] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 04:18:00",
"2676","1438","1338","로그인 오류 문의","[낮잠네코] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 04:35:00",
"2677","1439","1339","이벤트 보상 미수령","[요이미야 협회장] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 04:52:00",
"2678","1440","1340","쿠폰 등록 오류","[뉴비세이라] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 05:09:00",
"2679","1441","1341","닉네임 변경 문의","[과일가게] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 05:26:00",
"2680","1442","1342","공지 내용 확인 요청","[나연이] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 05:43:00",
"2681","1443","1343","채팅 이용 제한 문의","[루미네ㅔ] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 06:00:00",
"2682","1341","1241","길드 가입 오류","[버들치들치] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 06:17:00",
"2683","1444","1344","계정 정지 사유 확인 요청","[바래미] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 06:34:00",
"2684","244","144","이벤트 보상 미수령","[신수 감우] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 06:51:00",
"2685","1141","1041","로그인 오류 문의","[아루키] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 07:08:00",
"2686","706","606","채팅 이용 제한 문의","[프라우] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 07:25:00",
"2687","1386","1286","게임 접속 지연","[라겐펜더] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 07:42:00",
"2688","1445","1345","게임 접속 지연","[고양 일룰루] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 07:59:00",
"2689","1435","1335","채팅 이용 제한 문의","[호엥2] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 08:16:00",
"2690","1446","1346","채팅 이용 제한 문의","[소야시우] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 08:33:00",
"2691","1447","1347","로그인 오류 문의","[랭가모] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 08:50:00",
"2692","1448","1348","이벤트 보상 미수령","[키리이몽] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 09:07:00",
"2693","1449","1349","쿠폰 등록 오류","[율령여우] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 09:24:00",
"2694","1450","1350","닉네임 변경 문의","[그노시스] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 09:41:00",
"2695","1451","1351","공지 내용 확인 요청","[loklay] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 09:58:00",
"2696","905","805","캐릭터 데이터 복구 요청","[AsiaSleep] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 10:15:00",
"2697","1452","1352","결제 후 아이템 미지급","[starics] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 10:32:00",
"2698","1453","1353","계정 정지 사유 확인 요청","[누룩조리퐁] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 10:49:00",
"2699","1454","1354","캐릭터 데이터 복구 요청","[오루에몽] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 11:06:00",
"2700","1455","1355","길드 가입 오류","[SARM] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 11:23:00",
"2701","1456","1356","게임 접속 지연","[간D] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 11:40:00",
"2702","1386","1286","채팅 이용 제한 문의","[라겐펜더] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 11:57:00",
"2703","1457","1357","채팅 이용 제한 문의","[러쉬네일] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 12:14:00",
"2704","1458","1358","로그인 오류 문의","[냠뇸냠] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 12:31:00",
"2705","794","694","환불 진행 상태 문의","[에렙S2] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 12:48:00",
"2706","1459","1359","캐릭터 데이터 복구 요청","[햐레] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 13:05:00",
"2707","892","792","계정 정지 사유 확인 요청","[내일] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 13:22:00",
"2708","1460","1360","닉네임 변경 문의","[원주 원신 친목회장] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 13:39:00",
"2709","1461","1361","공지 내용 확인 요청","[흐즈므] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 13:56:00",
"2710","1462","1362","채팅 이용 제한 문의","[이상츄 가면] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 14:13:00",
"2711","666","566","게임 접속 지연","[NaCl] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 14:30:00",
"2712","1463","1363","계정 정지 사유 확인 요청","[Khl] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 14:47:00",
"2713","345","245","로그인 오류 문의","[닉넴 뭐로짓지] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 15:04:00",
"2714","1464","1364","쿠폰 등록 오류","[플레사 카실] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 15:21:00",
"2715","1465","1365","닉네임 변경 문의","[바카스D] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 15:38:00",
"2716","1466","1366","공지 내용 확인 요청","[느긋한렌] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 15:55:00",
"2717","1467","1367","채팅 이용 제한 문의","[벼엉원신] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 16:12:00",
"2718","1468","1368","로그인 오류 문의","[프레이] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 16:29:00",
"2719","1469","1369","이벤트 보상 미수령","[아모스활 존버] 이벤트 조건을 달성했는데 보상이 우편함에 들어오지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 16:46:00",
"2720","1470","1370","쿠폰 등록 오류","[Gear09] 쿠폰 번호를 입력하면 이미 사용됐다는 문구가 나오는데 사용한 적이 없습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 17:03:00",
"2721","1471","1371","닉네임 변경 문의","[SKYTREE] 닉네임 변경권을 사용했는데 변경 결과가 반영되지 않았습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 17:20:00",
"2722","1472","1372","공지 내용 확인 요청","[CaCo3] 카페 공지에 나온 보상 지급 대상에 포함되는지 확인하고 싶습니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 17:37:00",
"2723","1473","1373","채팅 이용 제한 문의","[언네임] 채팅 제한이 적용된 이유와 제한 종료 시간을 확인하고 싶습니다.","naver_cafe","naver_cafe","human","closed","2026-05-31 17:54:00",
"2724","1474","1374","로그인 오류 문의","[우르크하이에나] 네이버카페에서 안내를 보고 다시 로그인했는데 같은 오류가 계속 발생합니다.","naver_cafe","naver_cafe","human","pending","2026-05-31 18:11:00",
"2725","132","32","캐릭터 데이터 복구 요청","[만리마] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 18:28:00",
"2726","1475","1375","캐릭터 데이터 복구 요청","[독거노인게롤트] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 18:45:00",
"2727","1476","1376","길드 가입 오류","[o연근o] 길드 가입 버튼을 눌러도 반응이 없고 오류 메시지만 표시됩니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 19:02:00",
"2728","1477","1377","게임 접속 지연","[moonsc415] 게임 접속이 오래 걸리고 로딩 화면에서 멈추는 현상이 반복됩니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 19:19:00",
"2729","1478","1378","환불 진행 상태 문의","[그리체] 환불 신청 후 처리 상태가 바뀌지 않아 진행 상황을 문의드립니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 19:36:00",
"2730","1479","1379","결제 후 아이템 미지급","[1토요일] 결제는 완료됐는데 아이템이 아직 지급되지 않았습니다. 확인 부탁드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 19:53:00",
"2731","1480","1380","계정 정지 사유 확인 요청","[라면과새우] 갑자기 계정 이용이 제한되어 사유와 해제 가능 여부를 알고 싶습니다.","naver_cafe","naver_cafe","AI","resolved","2026-05-31 20:10:00",
"2732","1481","1381","캐릭터 데이터 복구 요청","[진홍빛 종야 다이루크] 캐릭터가 사라진 것처럼 보여서 이전 데이터 복구가 가능한지 문의드립니다.","naver_cafe","naver_cafe","AI","open","2026-05-31 20:27:00",
